id,latitude,longitude,australian_states_id,locality_types_id,film_weekly_cinema_types_id,street,suburb,postcode,cinema_name,exhibitor_name,capacity,shortname,description,description,helper column
749,-36.771399,143.833073,7,3,3,,Tarnagulla,3551,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
750,-36.761912,144.281288,7,3,1,89 Mitchell Street,Bendigo,3550,Lyric,Bendigo Lyric Photoplays Ltd.,1600,VIC,Indoor Cinema,Rural,1
751,-36.76043,144.27888,7,3,1,,Bendigo,3550,Plaza,Bendigo Amusemts. Pty. Ltd.,1172,VIC,Indoor Cinema,Rural,0
752,-36.756932,144.292175,7,3,1,,Bendigo,3550,Royal Princess,Northern Amusemts. Pty. Ltd.,1456,VIC,Indoor Cinema,Rural,1
753,-36.756,145.571,7,3,1,,Euroa,3666,Civic,Civic Enterprises Pty. Ltd.,720,VIC,Indoor Cinema,Rural,0
754,-36.747,141.473,7,3,1,,Goroke,3412,Hall,B. Adamson,200,VIC,Indoor Cinema,Rural,1
755,-36.742406,147.169614,7,3,3,,Mount Beauty,3699,Kiewa Works Motion Picture Club,"Box 13, Mt. Beauty",NULL,VIC,Touring Circuit,Rural,0
756,-36.742,141.942,7,3,1,,Natimuk,3409,Hall,Keith Hodges,250,VIC,Indoor Cinema,Rural,1
757,-36.74134,147.16496,7,3,3,,Rocky Valley,3699,Kiewa Works Motion Picture Club,"Box 13, Mt. Beauty",NULL,VIC,Touring Circuit,Rural,0
758,-36.74076,147.170846,7,3,3,,Mount Beauty,3699,W. J. Newman,W. J. Newman,NULL,VIC,Touring Circuit,Rural,1
759,-36.740633,147.171953,7,3,1,,Mount Beauty,3699,Community,W. J. Newman,350,VIC,Indoor Cinema,Rural,0
760,-36.731478,146.960503,7,3,1,,Bright,3741,Victoria,J. Stokee,250,VIC,Indoor Cinema,Rural,1
761,-36.7288,146.960752,7,3,1,,Bright,3741,Pictures,Myrtleford Talkies Pty. Ltd.,250,VIC,Indoor Cinema,Rural,0
762,-36.718,144.253,7,3,1,,Eaglehawk,3556,Star,Miss H. L. Veale,600,VIC,Indoor Cinema,Rural,1
763,-36.714498,142.202163,7,3,1,,Horsham,3400,Bowman,M. Bartlett & R. Long,NULL,VIC,Indoor Cinema,Rural,0
764,-36.712,142.205,7,3,1,,Horsham,3400,20th Century,Wimmera Thrs. Pty. Ltd.,999,VIC,Indoor Cinema,Rural,1
765,-36.711973,142.202196,7,3,1,,Horsham,3400,20th Century,Wimmera Thrs. Pty. Ltd.,1000,VIC,Indoor Cinema,Rural,0
766,-36.711924,142.202251,7,3,1,,Horsham,3400,Horsham,Horsham Thr. Pty. Ltd.,1100,VIC,Indoor Cinema,Rural,1
767,-36.710738,142.202179,7,3,1,,Horsham,3400,St. James,R. T. McCracken,920,VIC,Indoor Cinema,Rural,0
768,-36.708096,142.189963,7,3,2,,Horsham,3400,Mota-Vu,Mota-Vu Drive-In Theatre Pty. Ltd.,500,VIC,Drive-In,Rural,1
769,-36.6739021,149.8405571,5,3,1,Carp Street,Bega,2550,Kings,F. K. Bardsley,843,NSW,Indoor Cinema,Rural,0
770,-36.639,145.723,7,3,1,,Violet Town,3669,Memorial Hall,A. W. Holyoak,250,VIC,Indoor Cinema,Rural,1
771,-36.631,142.631,7,3,1,,Rupanyup,3388,Memorial,Mrs. J. G. Kinsella,350,VIC,Indoor Cinema,Rural,0
772,-36.619,145.218,7,3,3,,Murchison,3610,J. L. Walsh,J. L. Walsh,NULL,VIC,Touring Circuit,Rural,1
773,-36.618491,142.467715,7,3,1,,Murtoa,3390,Mechanics,Murtoa Mechanics Institute .,490,VIC,Indoor Cinema,Rural,0
774,-36.6178629,149.5171274,5,3,1,Snowy Mountains Highway,Bemboka,2550,Memorial Hall,Mumbulla Shire Council,450,NSW,Indoor Cinema,Rural,1
775,-36.615189,143.257086,7,3,1,Napier Street,Saint Arnaud,3478,Town Hall,Wearne & Rowan Pty. Ltd.,800,VIC,Indoor Cinema,Rural,0
776,-36.590293,144.795458,7,3,3,,Colbinabbin,3559,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
777,-36.586372,145.017397,7,3,1,,Rushworth,3612,Touring,Photophone Talkies,350,VIC,Indoor Cinema,Rural,0
778,-36.584694,-36.584694,7,3,3,,Rushworth,3612,J. L. Walsh,J. L. Walsh,NULL,VIC,Touring Circuit,Rural,1
779,-36.584395,145.011576,7,3,1,,Rushworth,3612,Photophone,V. Rechner,350,VIC,Indoor Cinema,Rural,0
780,-36.578045,146.378567,7,3,3,,Moyhu,3732,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
781,-36.577096,146.378742,7,3,3,,Moyhu,3732,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
782,-36.575151,143.867999,7,3,1,,Inglewood,3517,Town Hall,Wearne & Rowan Pty. Ltd.,500,VIC,Indoor Cinema,Rural,1
783,-36.5617698,146.7253177,7,3,1,Myrtle Street,Myrtleford,3737,Myrtleford,Belcher & Jennings,350,VIC,Indoor Cinema,Rural,0
784,-36.552013,145.983146,7,3,4,16 Bridge Street,Benalla,3671,Open-air,Wm. McMillan,800,VIC,Open Air Cinema,Rural,1
785,-36.550512,145.98808,7,3,1,121 Bridge Street,Benalla,3672,Regal,W. N. McMillan,940,VIC,Indoor Cinema,Rural,0
786,-36.550367,145.982792,7,3,1,Nunn Street,Benalla,3672,Talkies,Wm. McMillan,650,VIC,Indoor Cinema,Rural,1
787,-36.547268,145.999085,7,3,2,,Benalla,3672,Starlite,S. & B. MacMillan,416,VIC,Drive-In,Rural,0
788,-36.512302,149.284395,5,3,1,,Nimmitabel,2631,School of Arts,R. D. Henry,350,NSW,Indoor Cinema,Rural,1
789,-36.507284,146.588079,7,3,3,,Whorouly,3735,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
790,-36.50686,146.588171,7,3,3,,Whorouly,3735,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
791,-36.505116,146.588617,7,3,1,,Whorouly,3735,Memorial,J. Stokee,250,VIC,Indoor Cinema,Rural,0
792,-36.4934,144.6094,7,3,1,,Elmore,3558,Touring,J. A. Butcher & H. K. Tuner,120,VIC,Indoor Cinema,Rural,1
793,-36.493,144.609,7,3,1,,Elmore,3558,Lyric,J. Butcher,220,VIC,Indoor Cinema,Rural,0
794,-36.465,147.25,7,3,1,,Eskdale,3701,Eskdale,W. J. Newman,200,VIC,Indoor Cinema,Rural,1
795,-36.463857,146.223055,7,3,3,,Glenrowan,3675,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
796,-36.463462,146.223507,7,3,3,,Glenrowan,3675,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
797,-36.459843,142.587079,7,3,1,,Minyip,3392,Mechanics,R. G Horsburg,400,VIC,Indoor Cinema,Rural,0
798,-36.456,142.028,7,3,1,,Dimboola,3414,Regent,O'Halloran Theatres,900,VIC,Indoor Cinema,Rural,1
799,-36.455601,142.02765,7,3,1,,Dimboola,3414,Star,M. Haby,275,VIC,Indoor Cinema,Rural,0
800,-36.455111,142.028564,7,3,1,,Dimboola,3414,Memorial Hall,Memorial Committee,427,VIC,Indoor Cinema,Rural,1
801,-36.449659,146.432035,7,3,3,,Milawa,3678,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
802,-36.446323,144.985152,7,3,3,,Stanhope,3623,J. L. Walsh,J. L. Walsh,NULL,VIC,Touring Circuit,Rural,1
803,-36.44,145.228,7,3,1,,Tatura,3616,Victory,C. J. Kenny,500,VIC,Indoor Cinema,Rural,0
804,-36.433486,146.542694,7,3,3,,Everton,3678,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
805,-36.426808,150.0729452,5,3,3,,Bermagui,2546,S. G. Ayling,S. G. Ayling,NULL,NSW,Touring Circuit,Rural,0
806,-36.426805,150.0729449,5,3,1,Lamont Street,Bermagui,2546,Kings,W. Smith,300,NSW,Indoor Cinema,Rural,1
807,-36.426802,150.0729446,5,3,1,Lamont Street,Bermagui,2546,Melody,S. Gayling,300,NSW,Indoor Cinema,Rural,0
808,-36.419,143.613,7,3,1,,Wedderburn,3518,Wedderburn,Wearne & Rowan Pty. Ltd.,250,VIC,Indoor Cinema,Rural,1
809,-36.415135,145.39243,7,3,2,Goulbourn Valley Highway,Shepparton,3630,Twilight,Twilight Drive-In Theatres Pty. Ltd.,400,VIC,Drive-In,Rural,0
810,-36.414806,148.611014,5,3,1,,Jindabyne,2627,Silver Sound Pics.,R. Henry,150,NSW,Indoor Cinema,Rural,1
811,-36.414798,148.609268,5,3,1,Kosciusko Road,Jindabyne,2627,Memorial Hall,G. Yen,400,NSW,Indoor Cinema,Rural,0
812,-36.411872,145.923865,7,3,3,,Goorambat,3725,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
813,-36.396152,140.309316,3,3,4,,Willalooka,5267,Open Air,Progress Association,200,SA,Open Air Cinema,Rural,0
814,-36.396128,140.310118,3,3,1,,Willalooka,5267,Institute,Progress Association,200,SA,Indoor Cinema,Rural,1
815,-36.395,145.358,7,3,1,,Mooroopna,3629,Mechanics,C. V. Kiss,350,VIC,Indoor Cinema,Rural,0
816,-36.387585,149.888106,5,3,1,Princes Highway,Cobargo,2550,Pictures,K. J. Benning,120,NSW,Indoor Cinema,Rural,1
817,-36.387306,149.907613,5,3,3,Bermagui Street,Cobargo,2550,"Jamieson, A. G. & G.","Jamieson, A. G. & G.",NULL,NSW,Touring Circuit,Rural,0
818,-36.383236,145.40001,7,3,1,,Shepparton,3630,Astor,W. McMillan,650,VIC,Indoor Cinema,Rural,1
819,-36.380152,145.401662,7,3,1,9 - 13 Stewart Street,Shepparton,3630,Capri,Lyric Photoplays Pty. Ltd.,572,VIC,Indoor Cinema,Rural,0
820,-36.378321,141.237257,7,3,1,,Kaniva,3419,Kaniva,Robert L. Champness,350,VIC,Indoor Cinema,Rural,1
821,-36.37803,145.397814,7,3,1,,Shepparton,3630,Lyric,W. McMillan,1100,VIC,Indoor Cinema,Rural,0
822,-36.373422,146.286963,7,3,2,Corner of Shanley and Browning Streets,Wangaratta,3677,Village,Village Drive-In (Wangaratta) Pty. Ltd.,512,VIC,Drive-In,Rural,1
823,-36.371584,145.131956,7,3,3,,Merrigum,3618,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
824,-36.371,142.982,7,3,1,,Donald,3480,Pictures,Wearne & Rowan,300,VIC,Indoor Cinema,Rural,1
825,-36.361875,144.699421,7,3,1,,Rochester,3561,Strand,W McMillan,600,VIC,Indoor Cinema,Rural,0
826,-36.36,146.688,7,3,1,,Beechworth,3747,Civic,R. Burns,400,VIC,Indoor Cinema,Rural,1
827,-36.359968,146.687569,7,3,1,,Beechworth,3747,Federal,P. A. Pusterla,400,VIC,Indoor Cinema,Rural,0
828,-36.359549,146.686918,7,3,1,Ford Street,Beechworth,3747,Memorial,Civic Pictures,300,VIC,Indoor Cinema,Rural,1
829,-36.358824,146.686257,7,3,1,,Beechworth,3747,Regent,A. Munari and Sons,400,VIC,Indoor Cinema,Rural,0
830,-36.355964,146.327314,7,3,1,21 Reid Street,Wangaratta,3677,Orana,Nth. Eastern Thrs. Pty. Ltd.,1100,VIC,Indoor Cinema,Rural,1
831,-36.355695,146.326236,7,3,1,48 - 50 Murphy Street,Wangaratta,3677,Plaza,Nth. Eastern Ths. Pty. Ltd.,780,VIC,Indoor Cinema,Rural,0
832,-36.333018,141.649663,7,3,1,,Nhill,3418,Memorial,War Memorial Committee,325,VIC,Indoor Cinema,Rural,1
833,-36.332472,141.649494,7,3,1,,Nhill,3418,Regent,O'Halloran Theatres,800,VIC,Indoor Cinema,Rural,0
834,-36.327463,145.686856,7,3,3,,Dookie,3646,J. L. Walsh,J. L. Walsh,NULL,VIC,Touring Circuit,Rural,1
835,-36.313545,145.047703,7,3,1,,Kyabram,3619,Kyabram,W. McMillan,700,VIC,Indoor Cinema,Rural,0
836,-36.313448,140.773005,3,3,2,,Bordertown,5268,Galaxie,C. Kirkham & A. Welse,NULL,SA,Drive-In,Rural,1
837,-36.313,146.838,7,3,1,,Yackandandah,3749,Hall,W. J. Newman,250,VIC,Indoor Cinema,Rural,0
838,-36.3111665,140.7733804,3,3,1,,Bordertown,5268,Plaza,A. W. Murray,300,SA,Indoor Cinema,Rural,1
839,-36.308086,146.5203,7,3,3,,Eldorado,3746,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
840,-36.308,145.05,7,3,1,,Kyabram,3619,Kyabram,W. McMillan,865,VIC,Indoor Cinema,Rural,1
841,-36.307955,146.519454,7,3,3,,Eldorado,3746,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
842,-36.278091,145.222984,7,3,3,,Undera,3629,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
843,-36.276114,146.909823,7,3,3,,Bethanga,3691,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
844,-36.271196,144.53582,7,3,1,,Lockington,3563,Northern District Talkies,"J. A. Butcher & H. K. Tuner, trading as Northern Dsitrict Talkies",120,VIC,Indoor Cinema,Rural,1
845,-36.269841,145.894022,7,3,3,,Saint James,3727,Maldon Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
846,-36.269,143.35,7,3,1,,Charlton,3525,Rex,Keith Theatres Pty. Ltd.,550,VIC,Indoor Cinema,Rural,1
847,-36.257863,147.006576,7,3,3,,Kiewa,3691,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
848,-36.253,142.403,7,3,1,,Warracknabeal,3393,Regent,O'Halloran Theatres,830,VIC,Indoor Cinema,Rural,1
849,-36.251563,147.026994,7,3,3,,Tangambalanga,3691,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
850,-36.249,144.948,7,3,1,,Tongala,3621,Regent,R. L. Evans,400,VIC,Indoor Cinema,Rural,1
851,-36.235969,149.127238,5,3,1,80 Commissioner Street,Cooma,2630,Savoy,Pearline Properties Pty. Ltd.,568,NSW,Indoor Cinema,Rural,0
852,-36.235289,149.128217,5,3,1,Commissioner Street,Cooma,2630,Monaro,A. J. Beszant,568,NSW,Indoor Cinema,Rural,1
853,-36.226836,145.559716,7,3,3,,Katandra West,3634,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
854,-36.216612,150.130318,5,3,1,,Narooma,2546,Memorial,The Committee,289,NSW,Indoor Cinema,Rural,1
855,-36.211924,147.171105,7,3,1,,Tallangatta,3700,Gaiety,D. G. Butler & Sons,234,VIC,Indoor Cinema,Rural,0
856,-36.195809,147.904526,7,3,1,,Corryong,3707,Upper Murray,G. Moore,250,VIC,Indoor Cinema,Rural,1
857,-36.195495,147.905334,7,3,1,,Corryong,3707,Memorial,Corryong and District Civic Picture Committee,600,VIC,Indoor Cinema,Rural,0
858,-36.192882,147.256456,7,3,1,,Tallangatta,3700,Memorial,K. E. Gibson,300,VIC,Indoor Cinema,Rural,1
859,-36.185303,146.468992,7,3,3,,Springhurst,3682,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
860,-36.164179,145.877603,7,3,3,,Tungamah,3728,Maldon Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
861,-36.148,146.61,7,3,1,,Chiltern,3683,Star,I. B. Hicks,200,VIC,Indoor Cinema,Rural,0
862,-36.140905,141.988833,7,3,1,,Jeparit,3423,Memorial,H. R. Strauss,449,VIC,Indoor Cinema,Rural,1
863,-36.134046,146.876389,7,3,2,,Wondonga,3689,Skyline,Albury Drive-In Theatre Pty. Ltd.,526,VIC,Drive-In,Rural,0
864,-36.129,144.748,7,3,1,,Echuca,3564,Paramount,Wearne & Rowan Pty. Ltd.,800,VIC,Indoor Cinema,Rural,1
865,-36.122837,144.751026,7,3,2,,Euchuca,3564,River Vu,Echuca Drive-In Theatre Co.,380,VIC,Drive-In,Rural,0
866,-36.121269,150.053724,5,3,1,Princes Highway,Bodalla,2545,Memorial,RSL Club,200,NSW,Indoor Cinema,Rural,1
867,-36.12091,146.887859,7,3,1,Corner of High Street and Elgin Boulevard,Wodonga,3689,Melba,J. G. Scott,400,VIC,Indoor Cinema,Rural,0
868,-36.117,143.726,7,3,1,,Boort,3537,Rex,Mrs. A. I. Stratton,230,VIC,Indoor Cinema,Rural,1
869,-36.105488,146.673164,7,3,3,,Barnawartha,3688,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
870,-36.098124,140.353614,3,3,1,,Keith,5267,Institute,A. W. Murray,200,SA,Indoor Cinema,Rural,1
871,-36.092603,145.442224,7,3,1,,Numurkah,3636,New Melba,J. G. Scott,500,VIC,Indoor Cinema,Rural,0
872,-36.091956,145.442205,7,3,1,,Numurkah,3636,Shire Hall,J. G. Scott,500,VIC,Indoor Cinema,Rural,1
873,-36.090873,145.442239,7,3,1,,Nurmukah,3636,Cvic,Nurmukah Improvement Trust,500,VIC,Indoor Cinema,Rural,0
874,-36.082,146.91,5,3,1,Olive Street,Albury,2640,Hoyts,Hoyts Theatres Ltd.,1600,NSW,Indoor Cinema,Rural,1
875,-36.081069,146.921182,5,3,1,456 Dean Street,Albury,2640,Regent,Albury Amusements Pty. Ltd.,1374,NSW,Indoor Cinema,Rural,0
876,-36.078073,145.688523,7,3,3,,Katamatite,3649,Maldon Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
877,-36.077215,145.687285,7,3,3,,Katamatite,3649,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
878,-36.077,143.227,7,3,1,,Wycheproof,3527,Hall,J. Nulty,300,VIC,Indoor Cinema,Rural,1
879,-36.0766858,143.2259972,7,3,1,,Wycheproof,3527,Broadway,J. Hommelhoff,475,VIC,Indoor Cinema,Rural,0
880,-36.061,145.204,7,3,1,,Nathalia,3638,Public Hall,Public Hall Committee,330,VIC,Indoor Cinema,Rural,1
881,-36.060847,146.928552,5,3,1,Dean Street,Albury,2640,Plaza,Albury Amusements Pty. Ltd.,600,NSW,Indoor Cinema,Rural,0
882,-36.058247,146.931362,5,3,1,,Albury,2640,New Albury,Hoyts Theatres Ltd.,1164,NSW,Indoor Cinema,Rural,1
883,-36.055479,146.462364,7,3,1,,Rutherglen,3685,Glen,C. Gordon,495,VIC,Indoor Cinema,Rural,0
884,-36.055178,144.114566,7,3,3,,Pyramid Hill,3575,J. Nulty,"J. Nulty, Ouyen",NULL,VIC,Touring Circuit,Rural,1
885,-36.055,144.115,7,3,1,,Pyramid Hill,3575,Public Hall,"J. Nulty, Touring",NULL,VIC,Indoor Cinema,Rural,0
886,-36.054256,146.460296,7,3,1,,Rutherglen,3685,Paramount,J. Glen,300,VIC,Indoor Cinema,Rural,1
887,-36.054126,150.13406,5,3,1,,Tuross Head,2537,Public Hall,Tuross Head Picture Club,280,NSW,Indoor Cinema,Rural,0
888,-36.053717,145.331876,7,3,3,,Waaia,3637,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
889,-36.01244,145.994947,7,3,2,,Yarrawonga,3730,Lakeside,Mrs. M. Scott,380,VIC,Drive-In,Rural,0
890,-36.011,146.005,7,3,1,,Yarrawonga,3730,Grove,D. Forbes,850,VIC,Indoor Cinema,Rural,1
891,-35.999097,145.460376,7,3,3,,Katunga,3640,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
892,-35.999014,145.109874,7,3,3,,Picola,3639,No. 1 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,1
893,-35.998972,145.108946,7,3,3,,Picola,3639,No. 2 Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
894,-35.998,146.391,5,3,1,Sangar Street,Corowa,2646,Rex,Leslie Bros.,776,NSW,Indoor Cinema,Rural,1
895,-35.997527,146.391207,5,3,1,Sangar Street,Corowa,2646,Literary Institute,H. M. Joseph,450,NSW,Indoor Cinema,Rural,0
896,-35.996639,148.773986,5,3,1,,Adaminaby,2629,Federal,F. H. Yen,240,NSW,Indoor Cinema,Rural,1
897,-35.995233,146.391219,5,3,4,223 Sangar Street,Corowa,2646,Open Air,Leslie Bros.,875,NSW,Open Air Cinema,Rural,0
898,-35.995231,146.391217,5,3,1,223 Sangar Street,Corowa,2646,Austral,Leslie Bros.,875,NSW,Indoor Cinema,Rural,1
899,-35.9842,142.9246,7,3,2,,Birchip,3483,Drive-In,Michael Kelly,NULL,VIC,Drive-In,Rural,0
900,-35.984,142.921,7,3,3,,Birchip,3483,J. Nulty,"J. Nulty, Ouyen",NULL,VIC,Touring Circuit,Rural,1
901,-35.981,142.918,7,3,1,,Birchip,3483,Town Hall,J. Nulty,646,VIC,Indoor Cinema,Rural,0
902,-35.980006,146.628321,5,3,3,,Howlong,2643,No. 2 Circuit,L. T. Musgrove,NULL,NSW,Touring Circuit,Rural,1
903,-35.979807,146.62742,5,3,3,,Howlong,2643,No. 1 Circuit,L. T. Musgrove,NULL,NSW,Touring Circuit,Rural,0
904,-35.964,147.737,7,3,4,,Walwa,3709,Open Air,C. E. Coysh & A. H. Wilson,400,VIC,Open Air Cinema,Rural,1
905,-35.957,144.367,7,3,3,,Gunbower,3566,J. Nulty,"J. Nulty, Ouyen",NULL,VIC,Touring Circuit,Rural,0
906,-35.956415,144.36993,7,3,3,,Gunbower,3566,Nulty's Pictures Pty. Ltd.,Nulty,NULL,VIC,Touring Circuit,Rural,1
907,-35.938083,142.422368,7,3,1,,Beulah,3395,Regent,"R. C, Horsburg",600,VIC,Indoor Cinema,Rural,0
908,-35.938,142.419,7,3,1,,Beulah,3395,Memorial Hall,C. E. Chaplin and M. J. Rowley,400,VIC,Indoor Cinema,Rural,1
909,-35.925,145.478,7,3,3,,Strathmerton,3641,Maldon Circuit,L. T. Musgrove,NULL,VIC,Touring Circuit,Rural,0
910,-35.919599,145.64921,7,3,1,,Cobram,3644,Photophone Talkies,V. Rechner,300,VIC,Indoor Cinema,Rural,1
911,-35.910292,150.084054,5,3,1,Queen Street,Moruya,2537,Fiesta,Estate Late F. Bardsley,555,NSW,Indoor Cinema,Rural,0
912,-35.910245,150.07971,5,3,1,49 Queen Street,Moruya,2537,Orion,F. K. Bardsley,450,NSW,Indoor Cinema,Rural,1
913,-35.904,144.301,7,3,1,,Leitchville,3567,Memorial Hall,Hugh A. Leitch,230,VIC,Indoor Cinema,Rural,0
914,-35.900185,141.997193,7,3,1,,Rainbow,3424,Mecca,Miss M. A. West,400,VIC,Indoor Cinema,Rural,1
915,-35.88282,140.05462,3,3,1,,Tintinara,5266,Institute,H. J. Zacker,400,SA,Indoor Cinema,Rural,0
916,-35.849,143.521,7,3,1,,Quambatook,3540,Local Hall,Nulty's Pictures Pty. Ltd.,180,VIC,Indoor Cinema,Rural,1
917,-35.844685,146.520497,5,3,3,,Balldale,2646,No. 1 Circuit,L. T. Musgrove,NULL,NSW,Touring Circuit,Rural,0
918,-35.813487,144.90164,5,3,1,,Mathoura,2710,Local Hall,Community Project Film Group,250,NSW,Indoor Cinema,Rural,1
919,-35.812915,144.902861,5,3,1,,Mathoura,2710,Northern Dsitrict Talikies,"J. A. Butcher & H. K. Tuner, trading as Northern Dsitrict Talkies",120,NSW,Indoor Cinema,Rural,0
920,-35.812128,145.567385,5,3,1,Deniliquin Road,Tocumwal,2714,Paramount,Paramount Picture Syndicate,390,NSW,Indoor Cinema,Rural,1
921,-35.811678,145.567321,5,3,1,,Tocumwal,2714,Melba,Melba Theatres Pty. Ltd.,390,NSW,Indoor Cinema,Rural,0
922,-35.811356,144.224755,7,3,1,,Cohuna,3568,Memorial Hall,E. J. Appleby & Co.,490,VIC,Indoor Cinema,Rural,1
923,-35.808752,144.220722,7,3,1,,Cohuna,3568,Regent,O'Halloran Theatres,504,VIC,Indoor Cinema,Rural,0
924,-35.777648,148.014324,5,3,1,King Street,Tumbarumba,2653,Talkies,T. Blomley,550,NSW,Indoor Cinema,Rural,1
925,-35.777363,148.014067,5,3,1,King Street,Tumbarumba,2653,Memorial Hall,W. J. Newman,300,NSW,Indoor Cinema,Rural,0
926,-35.7626,146.90165,5,3,3,,Walla Walla,2659,H. M. Joseph,"Oaklands, NSW",200,NSW,Touring Circuit,Rural,1
927,-35.76257,146.901647,5,3,3,,Walla Walla,2659,H. M. Joseph,H. M. Joseph,NULL,NSW,Touring Circuit,Rural,0
928,-35.761538,146.901838,5,3,3,,Walla Walla,2659,L. T. Musgrove,No. 1 Circuit,NULL,NSW,Touring Circuit,Rural,1
929,-35.735408,143.916569,7,3,2,,Kerang,3579,Parkline,Parkline Drive-In Theatres,260,VIC,Drive-In,Rural,0
930,-35.735,143.919,7,3,1,,Kerang,3579,Regent,O'Halloran Theatres,650,VIC,Indoor Cinema,Rural,1
931,-35.727,142.365,7,3,1,,Hopetoun,3396,Majestic,H. C. Conway,380,VIC,Indoor Cinema,Rural,0
932,-35.726838,147.311636,5,3,1,,Holbrook,2644,Shire Hall,K. Bounader,600,NSW,Indoor Cinema,Rural,1
933,-35.719,143.107,7,3,1,,Culgoa,3530,Public Hall,Nulty's Pictures Pty. Ltd.,180,VIC,Indoor Cinema,Rural,0
934,-35.706944,150.177773,5,3,1,10 Orient Street,Bateman's Bay,2536,Talkies,K. A. R. Annetts,262,NSW,Indoor Cinema,Rural,1
935,-35.696337,139.857212,3,3,1,,Coonalpyn,5265,Institute,Benbow Amusements Ltd.,300,SA,Indoor Cinema,Rural,0
936,-35.686529,139.338683,3,3,3,,Meningie,5264,Town Hall Pics (A. H. Thomas),A. H. Thomas,200,SA,Touring Circuit,Rural,1
937,-35.681,142.666,7,3,3,,Woomelang,3485,J. Nulty,"J. Nulty, Ouyen",NULL,VIC,Touring Circuit,Rural,0
938,-35.668219,147.035723,5,3,1,Blair Street,Culcairn,2660,Memorial,The Committee,574,NSW,Indoor Cinema,Rural,1
939,-35.657208,145.80939,5,3,1,,Berrigan,2712,Berrigan,B. Burley,NULL,NSW,Indoor Cinema,Rural,0
940,-35.657083,145.808314,5,3,1,Chanter Street,Berrigan,2712,Memorial Hall,V. Chapman,400,NSW,Indoor Cinema,Rural,1
941,-35.656624,137.638356,3,3,1,,Kingscote,5223,Institute,Roxy Theatres Ltd.,277,SA,Indoor Cinema,Rural,0
942,-35.645,145.575,5,3,1,,Finley,2713,Memorial Hall,Finley Civic Cinema,384,NSW,Indoor Cinema,Rural,1
943,-35.644877,145.574119,5,3,1,Dennison Street,Finley,2713,Melba,J. G. Scott,220,NSW,Indoor Cinema,Rural,0
944,-35.643773,144.131238,7,3,1,,Koondrook,3580,Hall,J. Nulty,350,VIC,Indoor Cinema,Rural,1
945,-35.64337,144.131257,7,3,3,,Koondrook,3580,J. Nulty,"J. Nulty, Ouyen",NULL,VIC,Touring Circuit,Rural,0
946,-35.643298,146.305635,5,3,3,,Daysdale,2646,No. 2 Circuit,L. T. Musgrove,NULL,NSW,Touring Circuit,Rural,1
947,-35.637985,145.579937,5,3,1,Dennison Street,Finley,2713,School of Arts,Val. Chapman,300,NSW,Indoor Cinema,Rural,0
948,-35.631,144.13,5,3,1,,Barham,2732,Elite,D. J. Hickey,400,NSW,Indoor Cinema,Rural,1
949,-35.588411,149.447515,5,3,1,,Captain's Flat,2623,Cinema,Mr. Myer,NULL,NSW,Indoor Cinema,Rural,0
